"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","ID_PAIS_DESTINO","UNI_VEH"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",4,5740
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",10,329
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",16,482
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",28,22
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",31,220
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",32,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",40,890
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",43,212
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",46,141
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",48,45
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",53,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",57,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",66,5939
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",72,9
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",83,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",90,17
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",96,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",123,26
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",125,32
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",126,252
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",131,14
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",144,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",150,7
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",165,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",167,32
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",172,27
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",175,38
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",180,25
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",187,29
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",197,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",210,184
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",214,12
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",215,65
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",219,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",224,8
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",231,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Audi","Q5","Camiones ligeros","SUV's",235,48
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",4,15
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",17,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",23,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",43,29
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",95,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",126,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",135,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",178,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",180,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",181,8
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","M2","Automóviles","De Lujo",214,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",4,66
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",10,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",16,68
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",17,7
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",20,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",23,19
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",40,16
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",43,11
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",44,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",46,18
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",48,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",54,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",60,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",64,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",66,50
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",70,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",74,11
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",82,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",99,7
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",123,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",124,11
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",125,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",126,15
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",131,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",148,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",169,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",177,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",181,67
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",207,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",210,12
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",4,33
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",10,23
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",16,147
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",17,11
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",20,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",23,43
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",40,74
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",46,36
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",48,122
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",51,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",54,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",60,22
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",64,26
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",66,682
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",70,7
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",73,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",74,85
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",85,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",99,35
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",124,21
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",125,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",126,254
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",131,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",135,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",139,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",165,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",167,13
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",169,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",177,52
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",178,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",181,139
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","BMW Group","Serie 3","Automóviles","De Lujo",209,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",40,742
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",66,8502
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",143,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",179,172
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","Promaster","Camiones ligeros","SUV's",40,421
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","Promaster","Camiones ligeros","SUV's",66,11192
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","Promaster","Camiones ligeros","SUV's",179,42
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",28,7
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",40,1085
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",66,16488
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",92,20
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",104,16
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",123,29
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",167,180
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",172,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",175,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Chrysler","RAM 2500-","Camiones ligeros","Pick Ups",179,218
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Fiat","Fiat 500-","Automóviles","Subcompactos",4,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",12,125
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",19,20
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",42,36
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",53,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",59,7
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",66,11153
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",74,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",105,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",120,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",169,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",172,9
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",175,28
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",179,735
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",187,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",211,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",231,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",234,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Maverick","Camiones ligeros","Pick Ups",12,28
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Maverick","Camiones ligeros","Pick Ups",42,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Maverick","Camiones ligeros","Pick Ups",66,7313
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Maverick","Camiones ligeros","Pick Ups",175,24
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Maverick","Camiones ligeros","Pick Ups",179,70
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",4,4031
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",66,221
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",167,110
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",179,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",215,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",12,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",14,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",19,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",40,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",42,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",46,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",50,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",53,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",59,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",80,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",85,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",92,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Exportación de vehículos","Nacional",2023,"01","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",121,0
