"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",21
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",7034
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",170
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",10632
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Terrain SUV-","Camiones ligeros","SUV's",10770
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","General Motors","Trax","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Honda","HR-V-","Camiones ligeros","SUV's",12244
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","E J7","Automóviles","Compactos",31
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","E 10X","Automóviles","Compactos",7
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","Frison","Camiones ligeros","Pick Ups",706
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","J7","Automóviles","Compactos",3
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","Sei2","Camiones ligeros","SUV's",327
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","Sei3","Camiones ligeros","SUV's",145
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","Sei4 Pro","Camiones ligeros","SUV's",7
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","Sei6 Pro","Camiones ligeros","SUV's",101
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","SEI7 PRO","Camiones ligeros","SUV's",23
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","SUNRAY","Camiones ligeros","Minivans",130
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","JAC","X350","Camiones ligeros","Pick Ups",5
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","KIA","Forte-","Automóviles","Compactos",12549
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",2793
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","KIA","KIA Río Sedan-","Automóviles","Subcompactos",6758
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Mazda","CX-3","Camiones ligeros","SUV's",387
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Mazda","CX-30","Camiones ligeros","SUV's",14176
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",1606
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",2270
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",4258
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",5239
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","Kicks","Camiones ligeros","SUV's",13700
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","March","Automóviles","Subcompactos",3160
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","Note","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","NP300","Camiones ligeros","Pick Ups",7797
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","QX50","Camiones ligeros","SUV's",1371
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","QX55","Camiones ligeros","SUV's",1054
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","Sentra","Automóviles","Compactos",17022
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","Tiida Sedan","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Nissan","Versa","Automóviles","Compactos",13798
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Toyota","Tacoma-","Camiones ligeros","Pick Ups",20413
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Toyota","Yaris-R","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Volkswagen","Jetta","Automóviles","Compactos",7555
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Volkswagen","Taos","Camiones ligeros","SUV's",9565
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"03","Volkswagen","Tiguan-","Camiones ligeros","SUV's",16325
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Audi","Q5","Camiones ligeros","SUV's",15984
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","BMW Group","M2","Automóviles","De Lujo",1087
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","BMW Group","Serie 2 Coupé","Automóviles","De Lujo",1813
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","BMW Group","Serie 3","Automóviles","De Lujo",6891
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups",12578
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Chrysler","Jeep Compass-","Camiones ligeros","SUV's",12468
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Chrysler","Promaster","Camiones ligeros","SUV's",6374
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Chrysler","RAM 1500-","Camiones ligeros","Pick Ups",1753
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Chrysler","RAM 4000","Camiones ligeros","Pick Ups",7159
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Fiat","Fiat 500-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Ford Motor","Bronco Sport","Camiones ligeros","SUV's",10528
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Ford Motor","Maverick","Camiones ligeros","Pick Ups",7263
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",11858
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Blazer","Camiones ligeros","SUV's",3106
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Blazer EV","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Cheyenne  Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Cheyenne Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Cruze 5 Ptas","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Equinox SUV-","Camiones ligeros","SUV's",18091
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Onix","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",1224
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",10752
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",1458
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",16869
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Terrain SUV-","Camiones ligeros","SUV's",8602
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","General Motors","Trax","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Honda","HR-V-","Camiones ligeros","SUV's",11547
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","E J7","Automóviles","Compactos",70
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","E Sunray City","Camiones ligeros","Minivans",19
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","E 10X","Automóviles","Compactos",240
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","ESei4 Pro","Camiones ligeros","SUV's",1
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","Frison","Camiones ligeros","Pick Ups",536
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","J7","Automóviles","Compactos",138
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","Sei2","Camiones ligeros","SUV's",4
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","Sei3","Camiones ligeros","SUV's",3
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","Sei4 Pro","Camiones ligeros","SUV's",197
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","Sei6 Pro","Camiones ligeros","SUV's",39
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","SEI7 PRO","Camiones ligeros","SUV's",6
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","SUNRAY","Camiones ligeros","Minivans",153
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","JAC","X350","Camiones ligeros","Pick Ups",3
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","KIA","Forte-","Automóviles","Compactos",11016
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",1924
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","KIA","KIA Río Sedan-","Automóviles","Subcompactos",5660
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Mazda","CX-3","Camiones ligeros","SUV's",156
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Mazda","CX-30","Camiones ligeros","SUV's",8290
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",797
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",1179
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",3684
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",6521
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","Kicks","Camiones ligeros","SUV's",6657
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","March","Automóviles","Subcompactos",1600
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","Note","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","NP300","Camiones ligeros","Pick Ups",6144
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","QX50","Camiones ligeros","SUV's",1053
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","QX55","Camiones ligeros","SUV's",494
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","Sentra","Automóviles","Compactos",14086
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","Tiida Sedan","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Nissan","Versa","Automóviles","Compactos",6751
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Toyota","Tacoma-","Camiones ligeros","Pick Ups",23889
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Volkswagen","Jetta","Automóviles","Compactos",6927
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Volkswagen","Taos","Camiones ligeros","SUV's",6327
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2023,"04","Volkswagen","Tiguan-","Camiones ligeros","SUV's",12581
